x,y,Dist_400,N_400,N_r800,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
1850,3850,450,400,1021,0.242625,0.2713026445,97.05,277
1850,3950,503.5981643,400,907,0.2442361111,0.2646085998,97.69444444,240
1950,50,505.3994177,400,870,0.2815,0.267816092,112.6,233
1950,150,447.2135955,400,1000,0.27,0.262,108,262
1950,250,409.9258661,400,1144,0.273627451,0.2622377622,109.4509804,300
1950,350,400.2403124,400,1266,0.2583173077,0.2654028436,103.3269231,336
1950,450,396.4687882,400,1377,0.289921875,0.2687000726,115.96875,370
1950,550,391.5780041,400,1468,0.2716666667,0.2656675749,108.6666667,390
1950,650,395.5636336,400,1548,0.2644117647,0.2635658915,105.7647059,408
1950,750,402.5653034,400,1601,0.2502205882,0.2592129919,100.0882353,415
1950,850,400.4461797,400,1598,0.2583928571,0.2584480601,103.3571429,413
1950,950,401.2847016,400,1567,0.2359191176,0.2571793235,94.36764706,403
1950,1050,404.2740407,400,1567,0.237890625,0.2667517549,95.15625,418
1950,1150,400,400,1549,0.2375,0.2621045836,95,406
1950,1250,391.3844889,400,1544,0.24625,0.2558290155,98.5,395
1950,1350,401.4897631,400,1521,0.2344776119,0.2603550296,93.79104478,396
1950,1450,400.7136491,400,1519,0.2356428571,0.2606978275,94.25714286,396
1950,1550,381.9454843,400,1514,0.2394117647,0.2602377807,95.76470588,394
1950,1650,393.7003937,400,1551,0.2341666667,0.2566086396,93.66666667,398
1950,1750,393.9889246,400,1576,0.2402272727,0.2557106599,96.09090909,403
1950,1850,403.276058,400,1581,0.2423684211,0.2561669829,96.94736842,405
1950,1950,402.2663071,400,1598,0.2627272727,0.2553191489,105.0909091,408
1950,2050,385.6812155,400,1603,0.2553125,0.2595134124,102.125,416
1950,2150,380.7886553,400,1568,0.2575,0.2608418367,103,409
1950,2250,364.9080634,400,1589,0.2436842105,0.258653241,97.47368421,411
1950,2350,360.5551275,400,1582,0.245,0.2541087231,98,402
1950,2450,358.4689666,400,1599,0.26075,0.2526579112,104.3,404
1950,2550,366.1842557,400,1616,0.2565909091,0.254950495,102.6363636,412
1950,2650,365.3238816,400,1626,0.2555769231,0.2576875769,102.2307692,419
1950,2750,400.8813819,400,1604,0.2626470588,0.2618453865,105.0588235,420
1950,2850,401.2661121,400,1652,0.2423188406,0.2627118644,96.92753623,434
1950,2950,401.7086793,400,1673,0.2579794521,0.2624028691,103.1917808,439
1950,3050,395.0349751,400,1664,0.2688815789,0.2596153846,107.5526316,432
1950,3150,401.9184762,400,1642,0.2705769231,0.2570036541,108.2307692,422
1950,3250,398.8264033,400,1622,0.289296875,0.2552404439,115.71875,414
1950,3350,391.2504608,400,1560,0.2992307692,0.2602564103,119.6923077,406
1950,3450,358.3874418,400,1470,0.2876623377,0.2632653061,115.0649351,387
1950,3550,357.7708764,400,1365,0.2871666667,0.2666666667,114.8666667,364
1950,3650,358.8175024,400,1243,0.2798958333,0.2719227675,111.9583333,338
1950,3750,406.421667,400,1103,0.2720089286,0.277425204,108.8035714,306
1950,3850,435.8898944,400,1010,0.27,0.2831683168,108,286
1950,3950,498.2425253,400,900,0.2758333333,0.2788888889,110.3333333,251
2050,50,502.8490259,400,873,0.2982142857,0.2806414662,119.2857143,245
2050,150,447.2135955,400,1000,0.305,0.272,122,272
2050,250,408.1753825,400,1145,0.303125,0.2628820961,121.25,301
2050,350,391.3844889,400,1256,0.3196590909,0.2707006369,127.8636364,340
2050,450,378.9938834,400,1366,0.3063636364,0.2752562225,122.5454545,376
2050,550,400.7036065,400,1484,0.2851760563,0.2783018868,114.0704225,413
2050,650,395.5636336,400,1544,0.2842647059,0.2694300518,113.7058824,416
2050,750,401.675595,400,1592,0.2610447761,0.2770100503,104.4179104,441
2050,850,399.0843178,400,1590,0.2445121951,0.2742138365,97.80487805,436
2050,950,400.635089,400,1585,0.2736440678,0.2687697161,109.4576271,426
2050,1050,402.9818435,400,1577,0.2361619718,0.2771084337,94.46478873,437
2050,1150,402.4922359,400,1568,0.2335,0.2723214286,93.4,427
2050,1250,402.9740186,400,1537,0.2426492537,0.2654521796,97.05970149,408
2050,1350,402.7304071,400,1540,0.2431506849,0.2662337662,97.26027397,410
2050,1450,393.8480406,400,1536,0.2735465116,0.259765625,109.4186047,399
2050,1550,402.2663071,400,1553,0.2568181818,0.2601416613,102.7272727,404
2050,1650,401.8706259,400,1546,0.247,0.265847348,98.8,411
2050,1750,406.7610422,400,1558,0.2536363636,0.2650834403,101.4545455,413
2050,1850,405.2391269,400,1599,0.263203125,0.2601626016,105.28125,416
2050,1950,401.9022564,400,1592,0.2761016949,0.2625628141,110.440678,418
2050,2050,379.2705549,400,1591,0.2617307692,0.2671275927,104.6923077,425
2050,2150,371.1360067,400,1585,0.2838709677,0.2662460568,113.5483871,422
2050,2250,359.8610843,400,1577,0.2620416667,0.2663284718,104.8166667,420
2050,2350,359.8245186,400,1585,0.266754386,0.2624605678,106.7017544,416
2050,2450,353.1709639,400,1594,0.262972973,0.2616060226,105.1891892,417
2050,2550,384.4639125,400,1610,0.261875,0.2596273292,104.75,418
2050,2650,365.4167645,400,1606,0.2386764706,0.2602739726,95.47058824,418
2050,2750,392.4283374,400,1634,0.2615,0.2619339045,104.6,428
2050,2850,401.6271254,400,1655,0.2543478261,0.2712990937,101.7391304,449
2050,2950,404.0836325,400,1657,0.244738806,0.2691611346,97.89552239,446
2050,3050,403.9389393,400,1651,0.2499166667,0.269533616,99.96666667,445
2050,3150,400.6245125,400,1644,0.274625,0.2639902676,109.85,434
2050,3250,400.5204947,400,1619,0.2802083333,0.2588017295,112.0833333,419
2050,3350,385.9370006,400,1567,0.2957894737,0.2616464582,118.3157895,410
2050,3450,363.3180425,400,1452,0.2963333333,0.2692837466,118.5333333,391
2050,3550,352.4862768,400,1363,0.2937671233,0.2714600147,117.5068493,370
2050,3650,356.5709707,400,1273,0.2954761905,0.2749410841,118.1904762,350
2050,3750,404.7221269,400,1130,0.2921,0.2876106195,116.84,325
2050,3850,435.8898944,400,1009,0.29125,0.2834489594,116.5,286
2050,3950,498.3305463,400,894,0.28375,0.288590604,113.5,258
2150,50,502.4937811,400,904,0.30625,0.2898230088,122.5,262
2150,150,446.4142855,400,1022,0.3164285714,0.2818003914,126.5714286,288
2150,250,410.5745104,400,1140,0.3282142857,0.2850877193,131.2857143,325
2150,350,400.6812381,400,1267,0.3269090909,0.2809786898,130.7636364,356
2150,450,395.51052,400,1342,0.2973214286,0.2816691505,118.9285714,378
2150,550,400,400,1443,0.2975,0.2862092862,119,413
2150,650,401.364859,400,1525,0.2712890625,0.2832786885,108.515625,432
2150,750,388.5871846,400,1568,0.2985,0.2850765306,119.4,447
2150,850,396.3543543,400,1578,0.2753225806,0.2870722433,110.1290323,453
2150,950,394.6064948,400,1583,0.2546428571,0.2830069488,101.8571429,448
2150,1050,402.2116278,400,1563,0.260483871,0.2815099168,104.1935484,440
2150,1150,404.2150795,400,1561,0.251059322,0.2837924407,100.4237288,443
2150,1250,404.5005435,400,1561,0.2444827586,0.2722613709,97.79310345,425
2150,1350,404.6827349,400,1543,0.2700724638,0.2709008425,108.0289855,418
2150,1450,403.0290714,400,1533,0.264527027,0.2681017613,105.8108108,411
2150,1550,401.5594601,400,1549,0.2815625,0.2704970949,112.625,419
2150,1650,407.6197323,400,1579,0.2819230769,0.2704243192,112.7692308,427
2150,1750,411.5274459,400,1576,0.2775806452,0.2791878173,111.0322581,440
2150,1850,408.0707526,400,1587,0.2895652174,0.2709514808,115.826087,430
2150,1950,404.4749683,400,1571,0.2874,0.2711648631,114.96,426
2150,2050,400.7684925,400,1566,0.3029230769,0.2701149425,121.1692308,423
2150,2150,376.0699023,400,1584,0.2929761905,0.2765151515,117.1904762,438
2150,2250,364.558947,400,1588,0.2819354839,0.2726700252,112.7741935,433
2150,2350,353.8899479,400,1579,0.2757539683,0.2729575681,110.3015873,431
2150,2450,356.3705936,400,1595,0.2655,0.2714733542,106.2,433
2150,2550,379.2705549,400,1617,0.2701923077,0.270253556,108.0769231,437
2150,2650,370.5033431,400,1626,0.2741666667,0.2607626076,109.6666667,424
2150,2750,400.3331946,400,1653,0.251,0.2679975802,100.4,443
2150,2850,403.7141001,400,1658,0.2489179104,0.2720144753,99.56716418,451
2150,2950,401.700929,400,1647,0.2494318182,0.276867031,99.77272727,456
2150,3050,402.3010736,400,1670,0.2467307692,0.2724550898,98.69230769,455
2150,3150,401.4556846,400,1639,0.2640833333,0.2763880415,105.6333333,453
2150,3250,401.4318634,400,1607,0.2818032787,0.2706907281,112.7213115,435
2150,3350,391.7109904,400,1564,0.313125,0.2755754476,125.25,431
2150,3450,373.3296131,400,1486,0.32453125,0.2786002692,129.8125,414
2150,3550,354.6472161,400,1381,0.3215140845,0.2780593773,128.6056338,384
2150,3650,356.9713874,400,1263,0.3113571429,0.2763262074,124.5428571,349
2150,3750,402.8742885,400,1132,0.3030769231,0.2862190813,121.2307692,324
2150,3850,423.6744033,400,1020,0.29125,0.2892156863,116.5,295
2150,3950,486.8972844,400,906,0.2894827586,0.2958057395,115.7931034,268
2250,50,501.2106555,400,896,0.3246212121,0.3080357143,129.8484848,276
2250,150,447.2135955,400,1016,0.325,0.2952755906,130,300
2250,250,408.2482905,400,1141,0.3333333333,0.2927256792,133.3333333,334
2250,350,387.2983346,400,1251,0.3366666667,0.2861710631,134.6666667,358
2250,450,400,400,1334,0.325,0.2923538231,130,390
2250,550,396.5762566,400,1436,0.3047727273,0.2917827298,121.9090909,419
2250,650,384.248694,400,1514,0.3047058824,0.2820343461,121.8823529,427
2250,750,382.9708431,400,1561,0.2936111111,0.2927610506,117.4444444,457
2250,850,400.3245437,400,1581,0.2964935065,0.2972802024,118.5974026,470
2250,950,389.9472061,400,1557,0.2765441176,0.2954399486,110.6176471,460
2250,1050,401.0549469,400,1546,0.2692253521,0.2956015524,107.6901408,457
2250,1150,403.227718,400,1535,0.2740740741,0.2912052117,109.6296296,447
2250,1250,406.8381022,400,1520,0.2854310345,0.2848684211,114.1724138,433
2250,1350,405.9342418,400,1530,0.2889130435,0.2797385621,115.5652174,428
2250,1450,407.4732909,400,1532,0.2836206897,0.2832898172,113.4482759,434
2250,1550,407.1624369,400,1553,0.2916796875,0.2820347714,116.671875,438
2250,1650,408.7190747,400,1570,0.2962820513,0.2859872611,118.5128205,449
2250,1750,407.2111191,400,1572,0.3110074627,0.2805343511,124.4029851,441
2250,1850,410.255846,400,1592,0.3073591549,0.2795226131,122.943662,445
2250,1950,406.63511,400,1581,0.2980985915,0.2764073371,119.2394366,437
2250,2050,402.0439581,400,1585,0.2994672131,0.2731861199,119.7868852,433
2250,2150,393.0314036,400,1578,0.2994736842,0.2782002535,119.7894737,439
2250,2250,369.2744729,400,1577,0.2863636364,0.2745719721,114.5454545,433
2250,2350,367.2039075,400,1595,0.282016129,0.2721003135,112.8064516,434
2250,2450,400,400,1607,0.2875,0.2769135034,115,445
2250,2550,377.964473,400,1590,0.2782142857,0.2729559748,111.2857143,434
2250,2650,374.1657387,400,1609,0.2616666667,0.2703542573,104.6666667,435
2250,2750,403.4101214,400,1632,0.2628082192,0.2745098039,105.1232877,448
2250,2850,401.3235678,400,1632,0.2397727273,0.2800245098,95.90909091,457
2250,2950,402.5890238,400,1632,0.237987013,0.2837009804,95.19480519,463
2250,3050,403.1565593,400,1645,0.2576056338,0.2820668693,103.0422535,464
2250,3150,404.4396476,400,1637,0.2578571429,0.2816127062,103.1428571,461
2250,3250,401.736736,400,1631,0.2833544304,0.2869405273,113.3417722,468
2250,3350,401.8051374,400,1556,0.3304276316,0.2853470437,132.1710526,444
2250,3450,400.166632,400,1475,0.3333666667,0.2847457627,133.3466667,420
2250,3550,375.2332608,400,1367,0.3372,0.2831016825,134.88,387
2250,3650,365.1483717,400,1267,0.3166666667,0.2833464878,126.6666667,359
2250,3750,403.0543762,400,1130,0.3023113208,0.2805309735,120.9245283,317
2250,3850,427.0280332,400,1014,0.3001470588,0.2938856016,120.0588235,298
2250,3950,482.7804088,400,894,0.2988076923,0.2997762864,119.5230769,268
2350,50,505.6820006,400,880,0.3353571429,0.3102272727,134.1428571,273
2350,150,448.0471724,400,974,0.3282462687,0.3039014374,131.2985075,296
2350,250,407.1476769,400,1090,0.3330769231,0.3018348624,133.2307692,329
2350,350,385.4496447,400,1205,0.3536904762,0.3020746888,141.4761905,364
2350,450,369.2744729,400,1281,0.3533333333,0.3044496487,141.3333333,390
2350,550,374.5831016,400,1386,0.312734375,0.303030303,125.09375,420
2350,650,360.5551275,400,1467,0.31,0.2958418541,124,434
2350,750,370.3280399,400,1509,0.3022619048,0.3021868787,120.9047619,456
2350,850,380.7886553,400,1517,0.2975,0.3038892551,119,461
2350,950,400.5947959,400,1489,0.2897619048,0.3015446608,115.9047619,449
2350,1050,402.6321846,400,1484,0.2846478873,0.3025606469,113.8591549,449
2350,1150,403.3755873,400,1486,0.2926694915,0.2974427995,117.0677966,442
2350,1250,404.3988891,400,1466,0.3065,0.2974079127,122.6,436
2350,1350,407.715445,400,1484,0.3117753623,0.2897574124,124.7101449,430
2350,1450,408.774723,400,1485,0.3108870968,0.2808080808,124.3548387,417
2350,1550,410.8814055,400,1482,0.2902941176,0.2908232119,116.1176471,431
2350,1650,407.8592972,400,1521,0.2978968254,0.288625904,119.1587302,439
2350,1750,407.4309757,400,1526,0.3075,0.2883355177,123,440
2350,1850,408.6369134,400,1539,0.3021825397,0.2878492528,120.8730159,443
2350,1950,407.7125313,400,1537,0.3143032787,0.2797657775,125.7213115,430
2350,2050,403.1542302,400,1536,0.3114,0.28515625,124.56,438
2350,2150,396.4962829,400,1535,0.2869767442,0.2827361564,114.7906977,434
2350,2250,387.2983346,400,1546,0.3,0.2794307891,120,432
2350,2350,384.4187532,400,1552,0.2923148148,0.2738402062,116.9259259,425
2350,2450,384.3075691,400,1554,0.2881410256,0.2792792793,115.2564103,434
2350,2550,400.1505741,400,1559,0.2781626506,0.2726106479,111.2650602,425
2350,2650,396.0329598,400,1562,0.2578947368,0.2791293214,103.1578947,436
2350,2750,401.4215247,400,1582,0.2623417722,0.2768647282,104.9367089,438
2350,2850,404.6603514,400,1556,0.2596875,0.2879177378,103.875,448
2350,2950,405.2391269,400,1596,0.2454296875,0.2926065163,98.171875,467
2350,3050,403.212903,400,1611,0.2422580645,0.2905027933,96.90322581,468
2350,3150,403.319559,400,1587,0.2718333333,0.2930056711,108.7333333,465
2350,3250,401.675595,400,1572,0.3002238806,0.286259542,120.0895522,450
2350,3350,395.0349751,400,1515,0.3235526316,0.2884488449,129.4210526,437
2350,3450,400.1922615,400,1435,0.3307692308,0.2871080139,132.3076923,412
2350,3550,388.1043674,400,1323,0.328125,0.2819349962,131.25,373
2350,3650,393.7003937,400,1228,0.3266666667,0.2890879479,130.6666667,355
2350,3750,404.3513324,400,1107,0.320875,0.2935862692,128.35,325
2350,3850,420.7136794,400,998,0.3145,0.3016032064,125.8,301
2350,3950,488.3252384,400,877,0.3096153846,0.3101482326,123.8461538,272
2450,50,505.2663829,400,859,0.3633823529,0.3154831199,145.3529412,271
2450,150,441.5880433,400,961,0.3675,0.3163371488,147,304
2450,250,408.0816245,400,1078,0.3569897959,0.3153988868,142.7959184,340
2450,350,359.4868137,400,1173,0.3633333333,0.3094629156,145.3333333,363
2450,450,358.4689666,400,1245,0.352125,0.3140562249,140.85,391
2450,550,377.964473,400,1333,0.3407142857,0.3098274569,136.2857143,413
2450,650,359.5749124,400,1426,0.3259705882,0.3148667602,130.3882353,449
2450,750,371.3418059,400,1465,0.3159210526,0.3058020478,126.3684211,448
2450,850,402.1426986,400,1477,0.31359375,0.307379824,125.4375,454
2450,950,404.222991,400,1452,0.2961320755,0.3037190083,118.4528302,441
2450,1050,402.5778999,400,1441,0.2932758621,0.3081193616,117.3103448,444
2450,1150,406.7144781,400,1456,0.3117708333,0.3042582418,124.7083333,443
2450,1250,403.585624,400,1441,0.3190254237,0.2977099237,127.6101695,429
2450,1350,405.0089605,400,1434,0.3201612903,0.29986053,128.0645161,430
2450,1450,410.8186094,400,1437,0.3122807018,0.2971468337,124.9122807,427
2450,1550,411.703777,400,1454,0.315375,0.2943603851,126.15,428
2450,1650,411.6718161,400,1474,0.2957894737,0.2991858887,118.3157895,441
2450,1750,409.0326299,400,1483,0.3010576923,0.3027646662,120.4230769,449
2450,1850,404.9691346,400,1510,0.311,0.2993377483,124.4,452
2450,1950,406.2885951,400,1523,0.3018661972,0.2948128693,120.7464789,449
2450,2050,404.6300659,400,1510,0.3096078431,0.2947019868,123.8431373,445
2450,2150,403.6127176,400,1522,0.2975,0.2904073587,119,442
2450,2250,404.5573713,400,1535,0.30625,0.2866449511,122.5,440
2450,2350,386.9584501,400,1542,0.2955921053,0.2853437095,118.2368421,440
2450,2450,386.1229197,400,1534,0.3006818182,0.2809647979,120.2727273,431
2450,2550,400.551091,400,1506,0.2844852941,0.2788844622,113.7941176,420
2450,2650,400.3470716,400,1526,0.2661111111,0.2850589777,106.4444444,435
2450,2750,400.7684925,400,1550,0.2655769231,0.2851612903,106.2307692,442
2450,2850,403.2653603,400,1540,0.2597131148,0.2941558442,103.8852459,453
2450,2950,406.2019202,400,1545,0.25125,0.2964401294,100.5,458
2450,3050,406.4004064,400,1554,0.259516129,0.2908622909,103.8064516,452
2450,3150,394.9683532,400,1563,0.2813333333,0.2949456174,112.5333333,461
2450,3250,398.9851992,400,1555,0.2964864865,0.291318328,118.5945946,453
2450,3350,400.9987531,400,1494,0.309,0.2871485944,123.6,429
2450,3450,401.2134372,400,1397,0.3213888889,0.2848962062,128.5555556,398
2450,3550,387.7145608,400,1316,0.3311290323,0.2895136778,132.4516129,381
2450,3650,379.2705549,400,1232,0.3405769231,0.2922077922,136.2307692,360
2450,3750,401.8573898,400,1097,0.3419680851,0.2971741112,136.787234,326
2450,3850,426.4014327,400,989,0.3379545455,0.3023255814,135.1818182,299
2450,3950,485.0712501,400,871,0.3242647059,0.3168771527,129.7058824,276
2550,50,501.4265364,400,838,0.3792857143,0.330548926,151.7142857,277
2550,150,437.6244412,400,927,0.3772727273,0.3182308522,150.9090909,295
2550,250,406.2019202,400,1052,0.375,0.316539924,150,333
2550,350,373.6881817,400,1154,0.3513392857,0.3240901213,140.5357143,374
2550,450,369.2096823,400,1254,0.3577631579,0.3213716108,143.1052632,403
2550,550,383.5920452,400,1336,0.345,0.3203592814,138,428
2550,650,391.4715826,400,1428,0.341625,0.3158263305,136.65,451
2550,750,401.4215247,400,1477,0.3396202532,0.3195666892,135.8481013,472
2550,850,404.0775774,400,1473,0.3181147541,0.3177189409,127.2459016,468
2550,950,406.3942052,400,1446,0.2944140625,0.3118948824,117.765625,451
2550,1050,407.9215611,400,1436,0.3125,0.3105849582,125,446
2550,1150,404.6856704,400,1451,0.3297540984,0.3080634045,131.9016393,447
2550,1250,407.8084015,400,1427,0.3308846154,0.3034337772,132.3538462,433
2550,1350,408.5773903,400,1429,0.3335483871,0.3058082575,133.4193548,437
2550,1450,408.2482905,400,1428,0.3225,0.3088235294,129,441
2550,1550,409.0326299,400,1430,0.3245192308,0.3132867133,129.8076923,448
2550,1650,409.1803654,400,1452,0.3188571429,0.3140495868,127.5428571,456
2550,1750,407.1933836,400,1452,0.3161290323,0.314738292,126.4516129,457
2550,1850,406.2818419,400,1492,0.3218181818,0.3150134048,128.7272727,470
2550,1950,405.0665962,400,1504,0.3002960526,0.3098404255,120.1184211,466
2550,2050,405.9417845,400,1510,0.2966549296,0.3052980132,118.6619718,461
2550,2150,404.6162203,400,1511,0.307,0.307081403,122.8,464
2550,2250,401.9184762,400,1528,0.3278846154,0.2990837696,131.1538462,457
2550,2350,400.1811184,400,1529,0.2960144928,0.2962720733,118.4057971,453
2550,2450,401.5594601,400,1514,0.2940625,0.2906208719,117.625,440
2550,2550,399.1468174,400,1502,0.296875,0.2869507324,118.75,431
2550,2650,395.2847075,400,1516,0.286875,0.2889182058,114.75,438
2550,2750,400.3569836,400,1514,0.2611428571,0.2992073976,104.4571429,453
2550,2850,402.6427848,400,1508,0.2681060606,0.2984084881,107.2424242,450
2550,2950,405.1590381,400,1518,0.2636923077,0.2964426877,105.4769231,450
2550,3050,404.1451884,400,1529,0.2675,0.2943100065,107,450
2550,3150,402.003909,400,1528,0.2772321429,0.2951570681,110.8928571,451
2550,3250,401.1202262,400,1528,0.2846794872,0.2958115183,113.8717949,452
2550,3350,388.7626058,400,1482,0.3021590909,0.298245614,120.8636364,442
2550,3450,385.3070703,400,1405,0.3113461538,0.2975088968,124.5384615,418
2550,3550,375.0268808,400,1333,0.3363709677,0.2933233308,134.5483871,391
2550,3650,363.4129408,400,1220,0.355862069,0.2950819672,142.3448276,360
2550,3750,407.5557568,400,1107,0.3359322034,0.3017163505,134.3728814,334
2550,3850,437.6973239,400,1002,0.3305263158,0.3093812375,132.2105263,310
2550,3950,501.9960159,400,874,0.326,0.3112128146,130.4,272
2650,50,509.5749863,400,819,0.3639166667,0.3418803419,145.5666667,280
2650,150,466.2048249,400,945,0.3699489796,0.3354497354,147.9795918,317
2650,250,412.3105626,400,1047,0.36,0.3285577841,144,344
2650,350,385.9370006,400,1173,0.3472368421,0.3307757886,138.8947368,388
2650,450,384.9860851,400,1243,0.3422321429,0.3258246179,136.8928571,405
2650,550,402.4922359,400,1356,0.3145,0.3259587021,125.8,442
2650,650,402.5778999,400,1421,0.3473275862,0.3279380718,138.9310345,466
2650,750,404.8486619,400,1487,0.3250609756,0.3301950235,130.0243902,491
2650,850,408.1206929,400,1504,0.31203125,0.3291223404,124.8125,495
2650,950,412.0284479,400,1481,0.321627907,0.3247805537,128.6511628,481
2650,1050,413.6078198,400,1473,0.321875,0.3238289206,128.75,477
2650,1150,410.0042052,400,1458,0.3345689655,0.3161865569,133.8275862,461
2650,1250,414.0900726,400,1446,0.3436764706,0.3125864454,137.4705882,452
2650,1350,415.7609203,400,1446,0.3328571429,0.3105117566,133.1428571,449
2650,1450,413.348694,400,1455,0.3313571429,0.3161512027,132.5428571,460
2650,1550,412.3105626,400,1445,0.3325,0.323183391,133,467
2650,1650,408.3315979,400,1430,0.3293877551,0.3265734266,131.755102,467
2650,1750,407.9930555,400,1468,0.3352604167,0.3249318801,134.1041667,477
2650,1850,412.6381832,400,1479,0.3208783784,0.3245436105,128.3513514,480
2650,1950,409.4712037,400,1482,0.3100833333,0.318488529,124.0333333,472
2650,2050,409.5729483,400,1499,0.2888125,0.3215476985,115.525,482
2650,2150,404.8007366,400,1514,0.3114204545,0.321664465,124.5681818,487
2650,2250,398.6584646,400,1511,0.3117857143,0.3150231635,124.7142857,476
2650,2350,392.4283374,400,1528,0.313,0.3017015707,125.2,461
2650,2450,397.1049077,400,1525,0.3061538462,0.297704918,122.4615385,454
2650,2550,401.5925743,400,1520,0.3013297872,0.2980263158,120.5319149,453
2650,2650,398.6086914,400,1532,0.2962962963,0.2983028721,118.5185185,457
2650,2750,400,400,1502,0.285,0.3029294274,114,455
2650,2850,404.5657788,400,1487,0.2639285714,0.2999327505,105.5714286,446
2650,2950,403.3397164,400,1495,0.2757317073,0.3003344482,110.2926829,449
2650,3050,403.2369031,400,1511,0.2791,0.3037723362,111.64,459
2650,3150,405.0699108,400,1513,0.2807653061,0.304031725,112.3061224,460
2650,3250,405.2159918,400,1509,0.28575,0.3108018555,114.3,469
2650,3350,401.9483798,400,1456,0.314140625,0.301510989,125.65625,439
2650,3450,391.1521443,400,1391,0.3218333333,0.3033788641,128.7333333,422
2650,3550,388.2901374,400,1332,0.3238461538,0.3078078078,129.5384615,410
2650,3650,384.9860851,400,1231,0.3446428571,0.3070674249,137.8571429,378
2650,3750,415.1541174,400,1111,0.3447058824,0.3060306031,137.8823529,340
2650,3850,472.9526515,400,991,0.3422368421,0.3138244198,136.8947368,311
2650,3950,518.0090089,400,877,0.3258333333,0.30672748,130.3333333,269
2750,50,520.9139577,400,818,0.3557432432,0.3643031785,142.2972973,298
2750,150,485.5041562,400,934,0.3575,0.3543897216,143,331
2750,250,433.9738855,400,1046,0.3477083333,0.3470363289,139.0833333,363
2750,350,407.7376608,400,1176,0.340625,0.3392857143,136.25,399
2750,450,407.3879138,400,1271,0.3388157895,0.3383162864,135.5263158,430
2750,550,409.2191558,400,1342,0.3310714286,0.3405365127,132.4285714,457
2750,650,410.4610345,400,1432,0.3142934783,0.3414804469,125.7173913,489
2750,750,409.8780306,400,1480,0.318,0.3371621622,127.2,499
2750,850,410.7919181,400,1498,0.3275,0.3331108144,131,499
2750,950,413.8236339,400,1477,0.330625,0.3290453622,132.25,486
2750,1050,427.2533845,400,1476,0.3332272727,0.337398374,133.2909091,498
2750,1150,424.8838851,400,1455,0.3594078947,0.3305841924,143.7631579,481
2750,1250,425.8864994,400,1432,0.3587931034,0.3289106145,143.5172414,471
2750,1350,427.7849927,400,1417,0.343625,0.3246294989,137.45,460
2750,1450,425.0116712,400,1419,0.3566666667,0.3312191684,142.6666667,470
2750,1550,421.9004622,400,1438,0.334,0.3386648122,133.6,487
2750,1650,410.8600372,400,1420,0.3579477612,0.3316901408,143.1791045,471
2750,1750,412.132189,400,1432,0.3317647059,0.3275139665,132.7058824,469
2750,1850,410.2844542,400,1449,0.3154166667,0.33126294,126.1666667,480
2750,1950,410.6228332,400,1454,0.3170138889,0.3349381018,126.8055556,487
2750,2050,410.7057892,400,1481,0.3153773585,0.3308575287,126.1509434,490
2750,2150,405.7157418,400,1481,0.2912828947,0.3301823093,116.5131579,489
2750,2250,404.8147725,400,1499,0.30171875,0.3195463642,120.6875,479
2750,2350,405.1748594,400,1491,0.315625,0.3125419182,126.25,466
2750,2450,406.7876479,400,1496,0.3124404762,0.310828877,124.9761905,465
2750,2550,407.8084015,400,1472,0.3058846154,0.3057065217,122.3538462,450
2750,2650,406.3028024,400,1480,0.3067622951,0.3054054054,122.704918,452
2750,2750,406.6750735,400,1481,0.29,0.3051991897,116,452
2750,2850,407.3193967,400,1466,0.2910227273,0.3076398363,116.4090909,451
2750,2950,403.8746762,400,1484,0.272295082,0.3119946092,108.9180328,463
2750,3050,406.1127137,400,1503,0.2708333333,0.3093812375,108.3333333,465
2750,3150,409.686633,400,1494,0.2894117647,0.3159303882,115.7647059,472
2750,3250,408.1316314,400,1505,0.2962142857,0.311627907,118.4857143,469
2750,3350,406.0153751,400,1440,0.3028787879,0.3111111111,121.1515152,448
2750,3450,404.5790535,400,1390,0.3215789474,0.3122302158,128.6315789,434
2750,3550,404.6162203,400,1309,0.3188571429,0.3139801375,127.5428571,411
2750,3650,406.5147442,400,1209,0.3345762712,0.3143093466,133.8305085,380
2750,3750,428.9522118,400,1102,0.3465,0.3148820327,138.6,347
2750,3850,476.8850541,400,982,0.3366935484,0.3177189409,134.6774194,312
2750,3950,529.1502622,400,875,0.3341666667,0.3177142857,133.6666667,278
2850,50,535.023364,400,804,0.36125,0.3656716418,144.5,294
2850,150,492.6543751,400,930,0.3534375,0.3634408602,141.375,338
2850,250,435.8898944,400,1047,0.33875,0.3524355301,135.5,369
2850,350,417.6005794,400,1173,0.3431707317,0.3572037511,137.2682927,419
2850,450,411.4586803,400,1258,0.3481140351,0.3577106518,139.245614,450
2850,550,411.0025267,400,1364,0.3429230769,0.3519061584,137.1692308,480
2850,650,412.9837231,400,1444,0.3416666667,0.3448753463,136.6666667,498
2850,750,414.1438778,400,1473,0.3259090909,0.3421588595,130.3636364,504
2850,850,412.7953488,400,1498,0.3188,0.3431241656,127.52,514
2850,950,414.0393356,400,1467,0.3314285714,0.3421949557,132.5714286,502
2850,1050,424.7548312,400,1466,0.340625,0.3383356071,136.25,496
2850,1150,429.9501632,400,1433,0.35275,0.3363572924,141.1,482
2850,1250,422.5358983,400,1434,0.3520121951,0.3347280335,140.804878,480
