x,y,LowEdu_sum,Working_sum,Population
1974350.6,6828453.3,8.0,28.0,47.0
1974422.3,6828383.6,53.0,44.0,141.0
1974494.1,6828313.9,15.0,8.0,32.0
1974565.8,6828244.2,4.0,13.0,18.0
1963663.0,6838978.8,0.0,2.0,2.0
1963806.5,6838839.4,0.0,1.0,1.0
1963949.9,6838700.0,1.0,0.0,1.0
1969041.7,6833751.9,1.0,2.0,3.0
1969113.4,6833682.2,1.0,2.0,4.0
1969185.1,6833612.5,2.0,3.0,4.0
1970045.7,6832776.2,0.0,1.0,1.0
1970260.8,6832567.1,1.0,1.0,2.0
1972842.6,6830058.2,1.0,2.0,2.0
1972914.3,6829988.5,0.0,1.0,1.0
1974205.2,6828734.1,0.0,3.0,5.0
1974348.6,6828594.7,3.0,13.0,24.0
1974420.3,6828525.0,4.0,10.0,23.0
1974492.0,6828455.3,1.0,2.0,8.0
1974563.8,6828385.6,20.0,44.0,93.0
1974635.5,6828315.9,0.0,1.0,1.0
1980516.1,6822601.2,1.0,2.0,2.0
1982452.4,6820719.6,1.0,1.0,3.0
1963661.0,6839120.2,0.0,2.0,4.0
1964234.7,6838562.6,0.0,3.0,3.0
1969326.5,6833614.5,0.0,4.0,7.0
1970330.5,6832638.9,3.0,1.0,6.0
1970832.5,6832151.0,0.0,2.0,2.0
1973988.0,6829084.6,2.0,2.0,3.0
1974059.7,6829014.9,4.0,2.0,12.0
1974203.2,6828875.5,0.0,4.0,4.0
1974274.9,6828805.8,3.0,8.0,20.0
1974346.6,6828736.1,4.0,10.0,19.0
1974418.3,6828666.4,2.0,3.0,5.0
1974490.0,6828596.7,6.0,5.0,17.0
1974561.7,6828527.0,21.0,36.0,72.0
1974633.4,6828457.4,5.0,4.0,18.0
1974705.2,6828387.7,0.0,0.0,1.0
1980657.5,6822603.3,1.0,0.0,1.0
1982593.8,6820721.6,0.0,0.0,1.0
1963300.4,6839610.0,1.0,1.0,2.0
1963587.3,6839331.3,1.0,1.0,3.0
1969539.6,6833546.9,1.0,1.0,2.0
1970256.8,6832850.0,3.0,2.0,6.0
1970400.2,6832710.6,1.0,1.0,1.0
1970471.9,6832640.9,0.0,0.0,1.0
1971260.8,6831874.3,1.0,2.0,4.0
1973627.4,6829574.4,3.0,8.0,10.0
1973699.1,6829504.8,5.0,5.0,12.0
1973770.8,6829435.1,0.0,2.0,5.0
1973842.6,6829365.4,3.0,1.0,4.0
1973914.3,6829295.7,5.0,6.0,10.0
1973986.0,6829226.0,2.0,11.0,19.0
1974057.7,6829156.3,5.0,2.0,11.0
1974129.4,6829086.6,1.0,0.0,1.0
1974201.1,6829016.9,54.0,107.0,212.0
1974272.8,6828947.2,2.0,8.0,14.0
1974344.6,6828877.5,1.0,16.0,27.0
1974416.3,6828807.8,1.0,19.0,38.0
1974488.0,6828738.1,32.0,1.0,58.0
1974559.7,6828668.5,54.0,55.0,152.0
1974631.4,6828598.8,7.0,23.0,41.0
1980368.6,6823023.4,0.0,2.0,2.0
1980798.9,6822605.3,1.0,4.0,5.0
1982663.5,6820793.3,0.0,0.0,1.0
1982807.0,6820653.9,0.0,0.0,1.0
1964876.1,6838218.2,0.0,4.0,6.0
1969609.3,6833618.6,0.0,2.0,4.0
1969681.0,6833548.9,1.0,0.0,2.0
1969824.5,6833409.5,0.0,1.0,1.0
1973553.7,6829785.5,9.0,26.0,53.0
1973625.4,6829715.9,3.0,9.0,15.0
1973697.1,6829646.2,2.0,10.0,18.0
1973768.8,6829576.5,5.0,5.0,11.0
1973840.5,6829506.8,3.0,14.0,24.0
1973912.2,6829437.1,11.0,19.0,39.0
1973984.0,6829367.4,7.0,11.0,26.0
1974055.7,6829297.7,1.0,11.0,12.0
1974127.4,6829228.0,0.0,1.0,3.0
1974199.1,6829158.3,2.0,6.0,12.0
1974270.8,6829088.6,2.0,6.0,12.0
1974342.5,6829018.9,4.0,4.0,10.0
1974414.2,6828949.2,2.0,12.0,20.0
1974486.0,6828879.6,2.0,2.0,10.0
1975203.1,6828182.6,3.0,4.0,10.0
1975274.8,6828112.9,13.0,31.0,74.0
1980294.9,6823234.5,0.0,2.0,2.0
1980868.6,6822677.0,1.0,0.0,1.0
1960642.9,6842471.5,0.0,1.0,1.0
1960786.3,6842332.1,2.0,0.0,2.0
1965304.4,6837941.5,0.0,0.0,1.0
1973551.6,6829927.0,3.0,7.0,12.0
1973623.4,6829857.3,2.0,13.0,23.0
1973695.1,6829787.6,36.0,89.0,155.0
1973766.8,6829717.9,3.0,4.0,6.0
1973838.5,6829648.2,5.0,12.0,26.0
1973910.2,6829578.5,5.0,10.0,17.0
1973981.9,6829508.8,3.0,13.0,18.0
1974053.7,6829439.1,3.0,5.0,17.0
1974125.4,6829369.4,1.0,11.0,15.0
1974197.1,6829299.7,17.0,46.0,79.0
1974268.8,6829230.0,5.0,7.0,10.0
1975129.4,6828393.7,13.0,25.0,65.0
1975201.1,6828324.0,1.0,3.0,9.0
1975272.8,6828254.4,2.0,12.0,16.0
1975344.5,6828184.7,4.0,12.0,25.0
1975416.2,6828115.0,0.0,9.0,15.0
1975488.0,6828045.3,1.0,0.0,3.0
1980938.3,6822748.7,0.0,0.0,2.0
1981440.3,6822260.9,0.0,5.0,10.0
1981512.0,6822191.2,1.0,2.0,4.0
1962362.0,6840940.3,0.0,3.0,4.0
1963652.9,6839685.8,0.0,0.0,1.0
1973334.5,6830277.4,2.0,0.0,2.0
1973549.6,6830068.4,3.0,13.0,20.0
1973621.3,6829998.7,1.0,10.0,18.0
1973693.1,6829929.0,4.0,13.0,18.0
1973764.8,6829859.3,4.0,2.0,9.0
1973908.2,6829719.9,6.0,16.0,35.0
1973979.9,6829650.2,4.0,14.0,24.0
1974051.6,6829580.5,3.0,13.0,24.0
1974123.3,6829510.8,4.0,10.0,18.0
1974195.1,6829441.1,2.0,5.0,9.0
1974266.8,6829371.4,2.0,12.0,21.0
1974338.5,6829301.7,4.0,6.0,14.0
1975055.6,6828604.8,3.0,5.0,14.0
1975127.4,6828535.1,1.0,6.0,12.0
1975199.1,6828465.4,5.0,14.0,24.0
1975270.8,6828395.8,4.0,5.0,15.0
1975342.5,6828326.1,4.0,9.0,15.0
1975414.2,6828256.4,0.0,3.0,3.0
1975485.9,6828186.7,1.0,4.0,8.0
1975557.6,6828117.0,2.0,4.0,11.0
1975629.4,6828047.3,3.0,7.0,15.0
1981079.7,6822750.7,0.0,2.0,2.0
1981294.9,6822541.7,1.0,3.0,5.0
1960925.7,6842475.5,1.0,0.0,2.0
1963794.3,6839687.8,0.0,4.0,6.0
1964511.5,6838990.9,2.0,2.0,2.0
1965085.2,6838433.4,0.0,2.0,2.0
1965587.2,6837945.5,0.0,1.0,1.0
1971467.9,6832230.8,0.0,2.0,4.0
1971539.6,6832161.1,0.0,5.0,7.0
1971611.3,6832091.4,4.0,22.0,38.0
1972185.0,6831533.9,0.0,2.0,5.0
1972256.7,6831464.2,0.0,2.0,5.0
1972758.7,6830976.4,2.0,3.0,6.0
1973332.5,6830418.8,1.0,2.0,3.0
1973404.2,6830349.1,1.0,2.0,5.0
1973475.9,6830279.5,0.0,3.0,5.0
1973547.6,6830209.8,2.0,0.0,2.0
1973619.3,6830140.1,4.0,8.0,16.0
1973691.0,6830070.4,4.0,12.0,24.0
1973762.7,6830000.7,5.0,15.0,29.0
1973834.5,6829931.0,2.0,15.0,29.0
1973977.9,6829791.6,2.0,13.0,25.0
1974049.6,6829721.9,7.0,14.0,28.0
1974121.3,6829652.2,2.0,14.0,25.0
1974193.0,6829582.5,2.0,7.0,15.0
1974264.7,6829512.8,2.0,10.0,21.0
1974336.5,6829443.2,1.0,14.0,26.0
1974408.2,6829373.5,0.0,4.0,9.0
1975053.6,6828746.2,56.0,106.0,220.0
1975125.3,6828676.5,2.0,8.0,13.0
1975197.0,6828606.9,3.0,8.0,11.0
1975268.8,6828537.2,1.0,4.0,8.0
1975340.5,6828467.5,65.0,127.0,316.0
1975412.2,6828397.8,4.0,7.0,18.0
1975483.9,6828328.1,5.0,11.0,24.0
1975555.6,6828258.4,2.0,2.0,6.0
1975627.3,6828188.7,2.0,7.0,20.0
1975699.1,6828119.0,3.0,4.0,12.0
1975770.8,6828049.3,5.0,3.0,15.0
1981077.7,6822892.1,0.0,0.0,2.0
1981149.4,6822822.4,0.0,1.0,2.0
1981292.8,6822683.1,0.0,2.0,2.0
1964509.5,6839132.3,0.0,1.0,1.0
1964581.2,6839062.6,8.0,28.0,63.0
1964652.9,6838992.9,0.0,2.0,6.0
1964724.6,6838923.2,1.0,0.0,1.0
1964796.3,6838853.6,0.0,7.0,7.0
1965226.6,6838435.4,0.0,2.0,2.0
1971107.3,6832720.7,0.0,3.0,3.0
1971179.0,6832651.0,1.0,4.0,5.0
1971537.5,6832302.5,1.0,4.0,7.0
1971609.3,6832232.8,3.0,9.0,20.0
1971681.0,6832163.2,1.0,11.0,21.0
1971752.7,6832093.5,4.0,5.0,14.0
1971824.4,6832023.8,10.0,34.0,72.0
1972039.6,6831814.7,0.0,2.0,3.0
1972111.3,6831745.0,1.0,5.0,8.0
1972183.0,6831675.3,1.0,2.0,6.0
1972326.4,6831535.9,0.0,2.0,2.0
1973043.6,6830839.0,0.0,0.0,1.0
1973617.3,6830281.5,1.0,2.0,4.0
1973760.7,6830142.1,0.0,2.0,6.0
1973832.4,6830072.4,3.0,6.0,9.0
1973904.1,6830002.7,0.0,1.0,3.0
1974047.6,6829863.3,9.0,9.0,29.0
1974119.3,6829793.6,6.0,12.0,25.0
1974191.0,6829723.9,2.0,9.0,13.0
1974262.7,6829654.3,3.0,12.0,21.0
1974334.4,6829584.6,5.0,13.0,23.0
1974406.2,6829514.9,1.0,7.0,21.0
1974477.9,6829445.2,2.0,2.0,4.0
1974836.4,6829096.7,5.0,0.0,9.0
1975051.6,6828887.6,3.0,5.0,14.0
1975123.3,6828818.0,8.0,8.0,22.0
1975195.0,6828748.3,0.0,5.0,10.0
1975266.7,6828678.6,13.0,17.0,50.0
1975338.5,6828608.9,1.0,6.0,15.0
1975481.9,6828469.5,4.0,8.0,16.0
1975553.6,6828399.8,3.0,11.0,22.0
1975625.3,6828330.1,7.0,10.0,25.0
1975697.0,6828260.4,1.0,2.0,4.0
1975768.7,6828190.7,0.0,8.0,20.0
1975840.5,6828121.0,1.0,10.0,26.0
1975912.2,6828051.3,4.0,4.0,14.0
1975983.9,6827981.7,0.0,1.0,5.0
1981219.1,6822894.2,0.0,2.0,2.0
1981577.7,6822545.7,1.0,3.0,6.0
1981649.4,6822476.0,0.0,0.0,1.0
1981721.1,6822406.3,1.0,0.0,2.0
1981792.8,6822336.6,0.0,2.0,2.0
1960348.0,6843315.8,1.0,4.0,5.0
1964650.9,6839134.3,0.0,0.0,2.0
1964722.6,6839064.7,0.0,0.0,2.0
1964866.0,6838925.3,2.0,3.0,8.0
1964937.7,6838855.6,0.0,7.0,9.0
1965009.4,6838785.9,0.0,3.0,3.0
1965511.4,6838298.0,1.0,2.0,5.0
1971320.4,6832653.0,1.0,2.0,3.0
1971535.5,6832443.9,1.0,2.0,6.0
1971607.2,6832374.3,0.0,3.0,6.0
1971679.0,6832304.6,6.0,6.0,15.0
1971750.7,6832234.9,2.0,5.0,18.0
1971822.4,6832165.2,0.0,0.0,1.0
1971894.1,6832095.5,0.0,4.0,8.0
1972109.2,6831886.4,4.0,1.0,4.0
1972181.0,6831816.7,0.0,0.0,1.0
1972252.7,6831747.0,1.0,0.0,2.0
1972324.4,6831677.3,0.0,2.0,2.0
1972396.1,6831607.6,0.0,2.0,4.0
1972826.4,6831189.5,1.0,6.0,9.0
1974189.0,6829865.4,4.0,5.0,10.0
1974260.7,6829795.7,3.0,2.0,10.0
1974332.4,6829726.0,1.0,4.0,8.0
1974404.1,6829656.3,2.0,6.0,13.0
1974475.8,6829586.6,1.0,13.0,20.0
1975121.3,6828959.4,5.0,8.0,17.0
1975193.0,6828889.7,1.0,15.0,26.0
1975264.7,6828820.0,1.0,11.0,19.0
1975336.4,6828750.3,2.0,5.0,11.0
1975408.1,6828680.6,5.0,8.0,15.0
1975479.9,6828610.9,15.0,56.0,108.0
1975551.6,6828541.2,1.0,11.0,20.0
1975623.3,6828471.5,5.0,16.0,37.0
1975695.0,6828401.8,1.0,6.0,12.0
1975910.2,6828192.8,2.0,6.0,13.0
1975981.9,6828123.1,1.0,2.0,8.0
1976053.6,6828053.4,3.0,11.0,17.0
1976125.3,6827983.7,1.0,6.0,13.0
1976197.0,6827914.0,1.0,1.0,8.0
1976268.7,6827844.3,3.0,3.0,8.0
1980356.5,6823871.9,0.0,0.0,1.0
1981145.4,6823105.3,0.0,0.0,1.0
1981647.4,6822617.4,0.0,1.0,1.0
1961206.5,6842621.0,2.0,3.0,5.0
1964648.8,6839275.8,1.0,2.0,4.0
1964935.7,6838997.0,1.0,5.0,8.0
1965007.4,6838927.3,0.0,2.0,3.0
1965868.0,6838091.0,0.0,3.0,3.0
1971174.9,6832933.8,1.0,3.0,4.0
1971390.1,6832724.7,0.0,2.0,2.0
1971461.8,6832655.0,2.0,4.0,5.0
1971605.2,6832515.7,0.0,3.0,5.0
1971676.9,6832446.0,4.0,13.0,27.0
1971748.6,6832376.3,1.0,2.0,7.0
1971820.4,6832306.6,3.0,8.0,15.0
1972035.5,6832097.5,0.0,1.0,2.0
1972107.2,6832027.8,0.0,9.0,16.0
1972322.4,6831818.7,1.0,2.0,5.0
1975191.0,6829031.1,4.0,3.0,8.0
1975262.7,6828961.4,3.0,5.0,11.0
1975334.4,6828891.7,0.0,5.0,9.0
1975621.3,6828612.9,0.0,4.0,5.0
1975693.0,6828543.2,3.0,16.0,24.0
1975764.7,6828473.5,2.0,0.0,4.0
1975836.4,6828403.9,2.0,2.0,4.0
1976123.3,6828125.1,0.0,3.0,7.0
1976195.0,6828055.4,0.0,2.0,8.0
1976266.7,6827985.7,1.0,10.0,16.0
1976338.4,6827916.0,1.0,2.0,6.0
1976410.1,6827846.3,0.0,1.0,3.0
1976481.8,6827776.6,0.0,1.0,2.0
1976553.6,6827706.9,0.0,2.0,2.0
1980784.8,6823595.1,0.0,2.0,5.0
1980856.5,6823525.4,2.0,2.0,4.0
1981215.1,6823177.0,1.0,2.0,3.0
1981358.5,6823037.6,0.0,3.0,3.0
1982075.6,6822340.7,0.0,0.0,3.0
1982219.1,6822201.3,0.0,2.0,6.0
1960415.6,6843529.0,1.0,2.0,5.0
1960487.3,6843459.3,1.0,3.0,5.0
1960630.8,6843319.9,0.0,2.0,6.0
1960702.5,6843250.2,0.0,1.0,3.0
1961061.1,6842901.7,1.0,0.0,2.0
1961132.8,6842832.1,0.0,2.0,4.0
1961563.1,6842413.9,1.0,2.0,2.0
1961778.2,6842204.8,0.0,2.0,5.0
1965148.8,6838929.3,0.0,1.0,2.0
1965220.5,6838859.6,0.0,2.0,2.0
1971316.3,6832935.8,0.0,0.0,2.0
1971459.8,6832796.5,0.0,3.0,3.0
1971531.5,6832726.8,1.0,0.0,2.0
1971603.2,6832657.1,1.0,2.0,8.0
1971674.9,6832587.4,2.0,7.0,17.0
1971746.6,6832517.7,2.0,10.0,20.0
1971818.3,6832448.0,3.0,9.0,13.0
1971890.1,6832378.3,2.0,6.0,14.0
1972105.2,6832169.2,1.0,4.0,8.0
1974328.4,6830008.8,4.0,0.0,4.0
1974400.1,6829939.1,0.0,0.0,2.0
1974471.8,6829869.4,2.0,2.0,7.0
1974615.2,6829730.0,0.0,0.0,2.0
1974973.8,6829381.6,1.0,0.0,2.0
1975045.5,6829311.9,3.0,3.0,9.0
1975117.2,6829242.2,2.0,5.0,11.0
1975189.0,6829172.5,2.0,12.0,19.0
1975260.7,6829102.8,3.0,12.0,19.0
1975332.4,6829033.1,2.0,6.0,7.0
1975404.1,6828963.4,2.0,4.0,12.0
1975547.5,6828824.0,0.0,9.0,17.0
1975619.2,6828754.3,11.0,25.0,54.0
1975691.0,6828684.6,0.0,1.0,2.0
1975762.7,6828615.0,1.0,10.0,25.0
1975834.4,6828545.3,2.0,3.0,14.0
1975977.8,6828405.9,1.0,7.0,14.0
1976121.3,6828266.5,1.0,5.0,9.0
1976623.3,6827778.7,0.0,1.0,1.0
1976695.0,6827709.0,1.0,0.0,2.0
1976766.7,6827639.3,0.0,2.0,3.0
1976838.4,6827569.6,1.0,2.0,4.0
1980782.7,6823736.5,0.0,1.0,2.0
1980854.5,6823666.8,1.0,6.0,8.0
1980926.2,6823597.2,1.0,2.0,3.0
1981141.3,6823388.1,1.0,2.0,6.0
1981213.0,6823318.4,2.0,2.0,12.0
1981284.7,6823248.7,0.0,8.0,11.0
1981356.5,6823179.0,0.0,0.0,1.0
1981428.2,6823109.3,0.0,0.0,1.0
1960628.7,6843461.3,1.0,0.0,1.0
1963067.1,6841091.8,0.0,3.0,3.0
1963425.6,6840743.3,0.0,1.0,1.0
1965218.5,6839001.0,0.0,2.0,4.0
1967585.1,6836701.2,1.0,0.0,1.0
1971386.0,6833007.5,2.0,2.0,5.0
1971529.5,6832868.2,2.0,6.0,11.0
1971601.2,6832798.5,2.0,8.0,13.0
1971672.9,6832728.8,4.0,9.0,18.0
1971744.6,6832659.1,2.0,4.0,8.0
1971816.3,6832589.4,2.0,8.0,12.0
1971888.0,6832519.7,3.0,4.0,12.0
1971959.7,6832450.0,2.0,10.0,20.0
1972031.5,6832380.3,5.0,11.0,27.0
1972103.2,6832310.6,2.0,11.0,20.0
1972174.9,6832240.9,1.0,2.0,3.0
1974326.3,6830150.2,0.0,2.0,3.0
1974398.1,6830080.5,1.0,0.0,2.0
1974469.8,6830010.8,2.0,4.0,7.0
1974541.5,6829941.1,1.0,7.0,12.0
1974613.2,6829871.4,1.0,3.0,7.0
1974900.1,6829592.7,0.0,8.0,16.0
1974971.8,6829523.0,6.0,10.0,21.0
1975043.5,6829453.3,4.0,9.0,13.0
1975115.2,6829383.6,2.0,8.0,17.0
1975186.9,6829313.9,4.0,6.0,17.0
1975258.6,6829244.2,3.0,21.0,30.0
1975330.4,6829174.5,5.0,6.0,19.0
1975402.1,6829104.8,4.0,9.0,14.0
1975473.8,6829035.1,0.0,1.0,4.0
1975617.2,6828895.7,0.0,7.0,12.0
1975688.9,6828826.0,1.0,7.0,13.0
1975832.4,6828686.7,15.0,54.0,111.0
1976047.5,6828477.6,0.0,0.0,5.0
1976262.7,6828268.5,0.0,2.0,4.0
1976334.4,6828198.8,3.0,7.0,9.0
1976979.8,6827571.6,0.0,2.0,5.0
1981067.6,6823599.2,0.0,2.0,2.0
1981282.7,6823390.1,0.0,5.0,7.0
1983362.5,6821369.0,1.0,0.0,1.0
1960985.3,6843254.2,0.0,1.0,1.0
1961200.4,6843045.2,1.0,2.0,5.0
1963351.9,6840954.4,0.0,2.0,5.0
1966220.5,6838166.8,0.0,2.0,4.0
1971384.0,6833149.0,1.0,1.0,4.0
1971599.1,6832939.9,0.0,1.0,4.0
1971670.9,6832870.2,3.0,1.0,6.0
1971742.6,6832800.5,0.0,8.0,11.0
1971814.3,6832730.8,4.0,11.0,25.0
1971886.0,6832661.1,6.0,3.0,12.0
1971957.7,6832591.4,3.0,10.0,17.0
1972029.4,6832521.7,5.0,15.0,24.0
1972101.2,6832452.0,1.0,5.0,9.0
1972172.9,6832382.3,4.0,3.0,11.0
1972818.3,6831755.1,0.0,2.0,2.0
1975041.5,6829594.7,2.0,2.0,10.0
1975113.2,6829525.0,5.0,11.0,26.0
1975184.9,6829455.3,5.0,6.0,15.0
1975256.6,6829385.6,4.0,15.0,23.0
1975328.3,6829315.9,6.0,15.0,24.0
1975400.1,6829246.2,3.0,14.0,24.0
1975471.8,6829176.5,2.0,4.0,9.0
1975543.5,6829106.8,4.0,6.0,11.0
1975615.2,6829037.1,3.0,6.0,9.0
1975686.9,6828967.5,26.0,62.0,156.0
1975830.3,6828828.1,9.0,12.0,25.0
1975902.1,6828758.4,7.0,9.0,23.0
1975973.8,6828688.7,0.0,3.0,6.0
1976117.2,6828549.3,1.0,2.0,4.0
1981997.9,6822834.6,0.0,0.0,1.0
1982069.6,6822764.9,0.0,1.0,1.0
1961341.8,6843047.2,0.0,2.0,4.0
1962417.6,6842001.8,1.0,3.0,4.0
1962489.3,6841932.1,0.0,2.0,3.0
1962776.2,6841653.4,0.0,1.0,1.0
1971453.7,6833220.7,0.0,2.0,4.0
1971668.8,6833011.6,1.0,1.0,1.0
1971740.6,6832941.9,0.0,2.0,2.0
1971812.3,6832872.2,11.0,6.0,24.0
1971884.0,6832802.5,1.0,1.0,5.0
1971955.7,6832732.8,2.0,2.0,8.0
1972027.4,6832663.1,2.0,4.0,9.0
1972099.1,6832593.4,1.0,6.0,12.0
1972170.8,6832523.8,0.0,6.0,9.0
1972242.6,6832454.1,0.0,0.0,2.0
1974609.2,6830154.2,0.0,0.0,1.0
1975182.9,6829596.7,1.0,0.0,2.0
1975254.6,6829527.0,5.0,15.0,27.0
1975326.3,6829457.3,3.0,11.0,21.0
1975398.0,6829387.6,6.0,11.0,20.0
1975469.7,6829317.9,2.0,7.0,16.0
1975541.5,6829248.2,3.0,13.0,24.0
1975613.2,6829178.6,6.0,16.0,34.0
1975684.9,6829108.9,1.0,9.0,23.0
1975756.6,6829039.2,3.0,10.0,14.0
1975828.3,6828969.5,0.0,8.0,10.0
1975900.0,6828899.8,0.0,4.0,10.0
1975971.7,6828830.1,1.0,11.0,22.0
1976043.5,6828760.4,1.0,1.0,5.0
1982067.5,6822906.3,0.0,1.0,2.0
1961985.3,6842561.4,0.0,2.0,2.0
1962487.3,6842073.5,1.0,0.0,1.0
1962559.0,6842003.8,0.0,2.0,5.0
1962917.6,6841655.4,0.0,1.0,3.0
1962989.3,6841585.7,0.0,2.0,2.0
1963061.0,6841516.0,0.0,2.0,4.0
1965929.6,6838728.3,1.0,1.0,2.0
1966073.0,6838589.0,1.0,2.0,5.0
1966144.7,6838519.3,0.0,1.0,2.0
1966216.5,6838449.6,0.0,2.0,2.0
1966288.2,6838379.9,0.0,0.0,2.0
1966503.3,6838170.8,4.0,5.0,12.0
1971523.4,6833292.4,0.0,1.0,2.0
1971810.2,6833013.6,0.0,2.0,2.0
1971882.0,6832943.9,0.0,4.0,5.0
1975396.0,6829529.0,2.0,4.0,7.0
1975467.7,6829459.3,5.0,9.0,22.0
1975539.4,6829389.7,9.0,15.0,27.0
1975611.1,6829320.0,2.0,13.0,21.0
1975682.9,6829250.3,7.0,13.0,32.0
1975754.6,6829180.6,7.0,15.0,28.0
1975826.3,6829110.9,2.0,7.0,10.0
1975898.0,6829041.2,2.0,3.0,11.0
1982997.8,6822141.7,0.0,0.0,1.0
1962270.1,6842424.0,0.0,4.0,11.0
1963274.1,6841448.3,2.0,2.0,4.0
1963345.8,6841378.6,1.0,1.0,3.0
1966071.0,6838730.4,0.0,4.0,4.0
1967648.7,6837197.1,2.0,2.0,4.0
1971951.7,6833015.6,1.0,3.0,5.0
1972023.4,6832946.0,1.0,3.0,6.0
1975537.4,6829531.1,1.0,2.0,6.0
1975609.1,6829461.4,4.0,8.0,17.0
1975680.8,6829391.7,0.0,2.0,4.0
1975752.6,6829322.0,5.0,5.0,20.0
1975824.3,6829252.3,0.0,2.0,8.0
1975896.0,6829182.6,1.0,5.0,17.0
1975967.7,6829112.9,2.0,7.0,12.0
1961622.6,6843192.7,0.0,2.0,4.0
1966571.0,6838383.9,1.0,0.0,1.0
1966642.7,6838314.2,0.0,2.0,2.0
1966714.4,6838244.5,0.0,1.0,2.0
1966786.1,6838174.9,2.0,2.0,3.0
1966857.8,6838105.2,0.0,1.0,1.0
1966929.6,6838035.5,0.0,3.0,3.0
1967001.3,6837965.8,2.0,0.0,2.0
1968005.3,6836990.1,1.0,4.0,5.0
1972093.1,6833017.7,0.0,3.0,4.0
1972164.8,6832948.0,27.0,0.0,47.0
1975822.2,6829393.7,4.0,14.0,21.0
1975894.0,6829324.0,0.0,8.0,12.0
1975965.7,6829254.3,2.0,15.0,24.0
1976037.4,6829184.6,1.0,4.0,7.0
1976109.1,6829114.9,0.0,1.0,1.0
1976180.8,6829045.2,1.0,3.0,6.0
1976682.8,6828557.4,0.0,2.0,4.0
1983280.6,6822145.8,2.0,0.0,2.0
1961979.2,6842985.6,1.0,2.0,4.0
1962050.9,6842915.9,2.0,3.0,4.0
1962122.6,6842846.2,0.0,1.0,4.0
1962194.3,6842776.5,0.0,2.0,5.0
1965780.1,6839291.9,1.0,0.0,2.0
1966784.1,6838316.3,1.0,0.0,2.0
1967142.7,6837967.8,0.0,2.0,6.0
1968003.3,6837131.5,0.0,1.0,2.0
1968218.4,6836922.4,0.0,2.0,2.0
1968361.8,6836783.0,0.0,0.0,1.0
1968577.0,6836574.0,0.0,1.0,2.0
1972306.2,6832950.0,1.0,0.0,1.0
1974457.6,6830859.2,0.0,1.0,1.0
1975820.2,6829535.1,0.0,1.0,3.0
1975891.9,6829465.4,1.0,7.0,14.0
1975963.7,6829395.7,12.0,14.0,37.0
1976035.4,6829326.0,19.0,30.0,76.0
1976107.1,6829256.3,0.0,2.0,4.0
1976178.8,6829186.6,5.0,11.0,22.0
1976250.5,6829117.0,0.0,4.0,9.0
1983135.2,6822426.6,0.0,0.0,2.0
1983422.0,6822147.8,0.0,2.0,2.0
1985932.1,6819708.6,1.0,1.0,1.0
1962264.0,6842848.2,0.0,1.0,2.0
1962407.5,6842708.9,1.0,1.0,2.0
1965849.8,6839363.7,2.0,1.0,3.0
1968001.2,6837272.9,0.0,2.0,2.0
1972375.9,6833021.7,0.0,2.0,2.0
1974168.8,6831279.4,0.0,2.0,3.0
1974455.6,6831000.7,1.0,3.0,3.0
1974527.3,6830931.0,0.0,1.0,1.0
1975889.9,6829606.8,0.0,12.0,23.0
1975961.6,6829537.1,1.0,8.0,16.0
1976033.3,6829467.4,2.0,0.0,5.0
1976607.1,6828909.9,0.0,2.0,3.0
1983348.3,6822358.9,0.0,0.0,2.0
1983850.3,6821871.0,1.0,2.0,3.0
1961616.6,6843616.9,1.0,1.0,4.0
1962477.1,6842780.6,0.0,2.0,4.0
1962764.0,6842501.8,0.0,2.0,4.0
1962907.4,6842362.4,0.0,0.0,1.0
1967425.5,6837971.8,4.0,2.0,4.0
1968070.9,6837344.6,0.0,3.0,4.0
1969003.2,6836438.6,0.0,2.0,4.0
1972373.8,6833163.1,1.0,1.0,2.0
1975959.6,6829678.5,1.0,4.0,9.0
1976031.3,6829608.8,11.0,19.0,46.0
1976103.0,6829539.2,1.0,13.0,22.0
1976174.8,6829469.5,1.0,7.0,10.0
1976461.6,6829190.7,0.0,2.0,2.0
1976533.3,6829121.0,0.0,3.0,4.0
1976676.8,6828981.6,1.0,2.0,4.0
1976820.2,6828842.2,1.0,0.0,3.0
1962762.0,6842643.2,1.0,0.0,1.0
1963622.6,6841806.9,1.0,3.0,3.0
1963837.7,6841597.8,0.0,3.0,3.0
1966347.7,6839158.6,0.0,1.0,2.0
1968068.9,6837486.0,0.0,2.0,3.0
1968212.3,6837346.6,1.0,2.0,4.0
1968857.8,6836719.4,0.0,1.0,1.0
1972587.0,6833095.5,0.0,4.0,7.0
1974021.3,6831701.6,2.0,0.0,2.0
1974164.7,6831562.2,0.0,1.0,1.0
1976029.3,6829750.3,1.0,4.0,6.0
1976101.0,6829680.6,4.0,35.0,53.0
1976172.7,6829610.9,5.0,6.0,16.0
1976244.4,6829541.2,3.0,6.0,18.0
1976387.9,6829401.8,1.0,2.0,4.0
1962831.7,6842714.9,0.0,3.0,4.0
1963190.3,6842366.5,1.0,2.0,2.0
1963764.0,6841808.9,0.0,0.0,1.0
1963835.7,6841739.2,1.0,0.0,2.0
1965198.3,6840415.1,0.0,2.0,4.0
1966058.9,6839578.8,0.0,3.0,7.0
1966632.6,6839021.3,0.0,1.0,1.0
